x, y, z, density
0.838477, 0.062747, 0.490444, 0.000000
-0.823353, 0.211900, -0.556078, 0.000000
-0.490061, 0.562321, -0.404503, 0.000000
-0.387252, -0.868075, 0.625261, 0.000000
-0.205917, -0.108162, 0.682099, 1.000000
-0.756500, -0.097394, -0.873739, 0.000000
-0.047526, -0.675982, 0.837619, 0.000000
0.582128, 0.581329, -0.876567, 0.000000
0.018398, 0.016340, -0.693930, 1.000000
0.356600, -0.687789, -0.061173, 1.000000
-0.112607, 0.643277, -0.406935, 1.000000
-0.698228, -0.654402, -0.847145, 0.000000
-0.489203, 0.333280, -0.549048, 1.000000
0.234064, 0.042665, -0.339514, 1.000000
-0.895979, 0.177588, 0.609718, 0.000000
0.832644, -0.889356, -0.481887, 0.000000
-0.775883, -0.780601, 0.718872, 0.000000
0.213456, -0.275009, -0.046563, 1.000000
0.009766, 0.082999, 0.539471, 1.000000
0.001867, 0.053249, 0.102085, 1.000000
-0.767274, -0.331955, -0.302645, 0.000000
0.784370, 0.264351, -0.070840, 0.000000
0.037194, 0.695366, 0.016016, 1.000000
-0.260643, 0.619680, -0.858151, 0.000000
-0.384012, 0.614514, 0.202786, 1.000000
0.549446, -0.083227, -0.747648, 0.000000
-0.197542, 0.801900, -0.142086, 0.000000
-0.527355, -0.661195, 0.076406, 0.000000
0.642123, -0.245078, -0.520238, 0.000000
0.647332, -0.528748, 0.850729, 0.000000
0.502125, -0.615379, 0.599677, 0.000000
-0.075672, 0.268349, -0.449003, 1.000000
0.820207, 0.053457, 0.835257, 0.000000
-0.233188, 0.170285, -0.090412, 1.000000
-0.885931, -0.412147, 0.531912, 0.000000
-0.677635, -0.444664, -0.524803, 0.000000
-0.502185, 0.721256, 0.399237, 0.000000
-0.238507, 0.789457, 0.667847, 0.000000
0.388144, 0.386661, 0.016874, 1.000000
0.286334, -0.719623, 0.009344, 1.000000
0.392848, -0.339308, -0.416125, 1.000000
0.509753, -0.743520, -0.100722, 0.000000
0.379697, 0.448194, 0.331497, 1.000000
-0.874003, 0.246626, -0.206401, 0.000000
-0.290660, -0.770818, -0.651514, 0.000000
-0.875847, -0.358649, -0.340548, 0.000000
0.237041, -0.012931, -0.879384, 0.000000
0.047144, 0.577966, 0.745831, 0.000000
-0.654129, 0.048030, 0.754199, 0.000000
0.671031, -0.743414, 0.138852, 0.000000
-0.667400, 0.495913, -0.725955, 0.000000
0.027818, -0.759824, 0.325389, 0.000000
0.176211, -0.274871, -0.270634, 1.000000
0.734731, -0.119728, 0.834772, 0.000000
0.305103, -0.246706, 0.836694, 0.000000
0.562267, -0.108604, -0.203442, 1.000000
-0.264956, 0.895532, -0.087050, 0.000000
-0.768156, -0.122307, -0.314459, 0.000000
-0.780716, -0.451774, -0.141580, 0.000000
0.133360, 0.247389, 0.730660, 1.000000
-0.633647, -0.118164, -0.276573, 1.000000
0.860493, 0.380074, -0.514428, 0.000000
0.425923, -0.690244, -0.056080, 1.000000
-0.232632, 0.424329, 0.351531, 1.000000
-0.523031, -0.162795, -0.005412, 1.000000
0.354724, 0.748996, -0.484389, 0.000000
-0.805026, -0.834095, 0.010715, 0.000000
0.144237, -0.102730, 0.049757, 1.000000
-0.411533, -0.298147, 0.457220, 1.000000
-0.667889, 0.171821, -0.330491, 1.000000
0.702578, 0.079721, -0.047222, 1.000000
-0.799185, -0.096395, 0.802575, 0.000000
0.830606, -0.145814, 0.737747, 0.000000
-0.252920, -0.306146, 0.700690, 1.000000
-0.535238, -0.220479, -0.050182, 1.000000
-0.180160, 0.493930, 0.190973, 1.000000
0.195096, -0.464140, 0.283310, 1.000000
0.248732, 0.267485, 0.146140, 1.000000
0.693853, -0.418345, 0.133681, 0.000000
0.625603, 0.665532, -0.717876, 0.000000
0.308975, 0.428096, -0.826968, 0.000000
-0.387915, -0.694670, -0.244012, 0.000000
0.132189, -0.028258, 0.503858, 1.000000
-0.086798, 0.622654, -0.805383, 0.000000
0.627358, -0.307327, -0.498392, 0.000000
0.341873, 0.387463, -0.769631, 0.000000
0.402030, -0.594719, 0.259708, 1.000000
-0.580970, -0.079288, 0.823221, 0.000000
0.733416, -0.069560, 0.220153, 1.000000
-0.386602, 0.399071, -0.584408, 1.000000
-0.037973, 0.447686, -0.689663, 0.000000
0.620126, 0.765293, 0.228684, 0.000000
0.840175, 0.406813, 0.877817, 0.000000
0.505460, 0.483511, 0.639519, 0.000000
-0.443421, 0.603650, 0.441586, 0.000000
-0.410018, 0.859081, -0.776007, 0.000000
-0.633156, -0.860718, 0.213809, 0.000000
0.609855, 0.097246, -0.019837, 1.000000
-0.190015, 0.107813, 0.127964, 1.000000
-0.888270, -0.309974, 0.534544, 0.000000
-0.468065, -0.121577, 0.242197, 1.000000
0.637013, -0.847808, -0.478330, 0.000000
-0.411097, 0.207042, -0.373161, 1.000000
-0.875396, 0.472605, -0.457504, 0.000000
-0.418900, 0.526722, -0.290776, 1.000000
-0.281208, 0.443715, 0.323734, 1.000000
-0.425479, -0.039844, 0.232099, 1.000000
0.088951, 0.100883, 0.547821, 1.000000
0.000559, -0.044559, -0.735745, 1.000000
-0.845785, 0.039855, 0.209994, 0.000000
-0.645977, -0.565148, -0.584453, 0.000000
0.149978, -0.533995, -0.530655, 1.000000
-0.028513, 0.311680, 0.045900, 1.000000
-0.080838, 0.386555, -0.853099, 0.000000
-0.122453, -0.732061, -0.618320, 0.000000
0.107001, 0.748922, -0.748974, 0.000000
0.680578, -0.416383, 0.348660, 0.000000
-0.426806, 0.437109, 0.359189, 1.000000
0.260537, 0.191805, 0.297185, 1.000000
0.309853, 0.661833, 0.534836, 0.000000
-0.804191, 0.582455, 0.248158, 0.000000
0.448657, 0.303735, 0.578896, 1.000000
-0.369016, -0.822230, 0.867826, 0.000000
0.448942, -0.738872, 0.853006, 0.000000
0.134598, 0.326930, -0.048433, 1.000000
0.532074, 0.540311, 0.020702, 1.000000
-0.791325, -0.593080, 0.238655, 0.000000
0.376491, -0.821889, -0.203172, 0.000000
-0.636306, 0.523731, -0.567987, 0.000000
-0.297745, 0.652726, 0.722004, 0.000000
0.284028, -0.198724, 0.010648, 1.000000
0.535890, -0.047458, 0.168629, 1.000000
0.182807, -0.600188, -0.414340, 1.000000
-0.524687, 0.477923, -0.234182, 1.000000
0.785865, 0.245432, 0.334097, 0.000000
-0.790550, -0.500011, -0.325877, 0.000000
-0.400164, -0.447866, -0.523970, 1.000000
0.291878, -0.623097, -0.405137, 1.000000
-0.809556, -0.533514, 0.013625, 0.000000
0.671803, -0.870125, 0.152425, 0.000000
0.187739, -0.011183, 0.283162, 1.000000
-0.329959, -0.548172, -0.698247, 0.000000
0.553294, 0.075691, 0.022111, 1.000000
-0.131044, -0.401323, 0.324500, 1.000000
-0.767351, -0.437791, 0.096581, 0.000000
-0.271806, -0.434111, -0.857803, 0.000000
-0.209620, 0.321910, 0.475118, 1.000000
-0.182890, 0.665912, 0.212087, 1.000000
-0.723824, 0.062445, -0.746796, 0.000000
-0.307439, -0.747947, -0.594493, 0.000000
0.211701, 0.620082, -0.094920, 1.000000
0.357203, 0.438191, 0.501111, 1.000000
0.105313, -0.146302, -0.110187, 1.000000
0.143325, -0.148965, -0.468721, 1.000000
0.899988, -0.045549, -0.409924, 0.000000
0.548869, 0.125953, -0.809464, 0.000000
0.583118, -0.507729, 0.523251, 0.000000
0.653081, -0.181433, 0.563956, 0.000000
-0.165634, 0.464499, 0.370960, 1.000000
0.397147, 0.474148, 0.177436, 1.000000
-0.598435, 0.007337, -0.066876, 1.000000
0.014513, 0.471280, 0.693136, 0.000000
0.148948, -0.696813, -0.771216, 0.000000
-0.341447, 0.201531, -0.463643, 1.000000
-0.172965, 0.129639, 0.679013, 1.000000
0.206599, -0.700182, -0.807091, 0.000000
-0.116323, 0.776153, 0.845781, 0.000000
0.866139, 0.768533, -0.209811, 0.000000
-0.431645, 0.302251, 0.022700, 1.000000
-0.671213, -0.612182, -0.681189, 0.000000
-0.526991, 0.550196, 0.514244, 0.000000
0.508482, 0.157184, 0.219777, 1.000000
-0.838365, 0.430185, 0.737530, 0.000000
-0.317840, 0.250315, 0.836875, 0.000000
0.085742, -0.529523, -0.383436, 1.000000
-0.813658, 0.883830, 0.494814, 0.000000
-0.761408, 0.149960, 0.426841, 0.000000
0.148557, -0.364865, -0.172287, 1.000000
0.092192, 0.534489, -0.375546, 1.000000
-0.756886, -0.279372, -0.087188, 0.000000
-0.718143, 0.650540, 0.521581, 0.000000
-0.662588, -0.317296, 0.679420, 0.000000
-0.038154, 0.854714, 0.850860, 0.000000
-0.875688, 0.207924, -0.841029, 0.000000
0.338522, -0.304582, -0.547881, 1.000000
0.369688, 0.663463, 0.759059, 0.000000
0.020624, -0.581009, -0.567516, 1.000000
-0.593054, 0.500012, 0.073408, 1.000000
-0.451896, -0.224282, 0.838587, 0.000000
0.521307, -0.633787, -0.240516, 0.000000
-0.794943, -0.849550, 0.702513, 0.000000
-0.431057, -0.315984, 0.533956, 1.000000
0.412480, -0.422779, -0.251701, 1.000000
-0.263168, -0.761173, -0.203170, 0.000000
-0.858491, -0.684419, 0.334859, 0.000000
-0.623577, -0.367943, -0.467335, 0.000000
-0.797709, 0.084116, 0.871020, 0.000000
0.259066, -0.770244, -0.207487, 0.000000
0.450378, 0.882240, 0.392775, 0.000000
-0.698915, 0.128015, -0.231408, 1.000000
0.292704, 0.851137, 0.316146, 0.000000
-0.608223, 0.497064, -0.542717, 0.000000
-0.454713, -0.244025, 0.606862, 1.000000
-0.605163, 0.655252, -0.844353, 0.000000
0.286556, -0.121183, 0.585541, 1.000000
0.103120, 0.572469, -0.513675, 1.000000
0.278354, 0.575093, 0.638571, 0.000000
-0.441455, 0.326721, -0.414241, 1.000000
0.564705, -0.420555, -0.336648, 1.000000
0.225602, -0.087612, 0.202703, 1.000000
-0.720431, 0.846270, 0.069404, 0.000000
-0.442979, -0.737162, -0.844263, 0.000000
-0.889898, -0.101901, -0.451345, 0.000000
0.736125, -0.266942, 0.865390, 0.000000
0.571054, 0.683037, -0.794163, 0.000000
0.857485, -0.790909, 0.685593, 0.000000
0.614284, -0.224823, -0.450467, 1.000000
-0.285304, 0.848858, 0.557948, 0.000000
0.078383, -0.606071, -0.423103, 1.000000
-0.891095, -0.471483, -0.804686, 0.000000
0.397468, -0.875671, -0.245397, 0.000000
0.604052, -0.591388, 0.493635, 0.000000
0.120401, -0.562786, -0.348919, 1.000000
0.681720, 0.511994, 0.238886, 0.000000
-0.463010, 0.195439, -0.201436, 1.000000
0.216119, -0.330384, -0.018300, 1.000000
0.836794, 0.628903, 0.223337, 0.000000
0.764739, 0.682439, -0.036043, 0.000000
-0.408762, 0.331253, 0.783621, 0.000000
0.599844, -0.613605, -0.085210, 0.000000
-0.668269, 0.302478, 0.528480, 0.000000
0.438960, -0.190115, -0.882144, 0.000000
0.576644, -0.804756, -0.451047, 0.000000
0.657690, -0.718956, -0.556740, 0.000000
0.625744, -0.509400, -0.056496, 1.000000
-0.476563, 0.704578, 0.738957, 0.000000
-0.821650, -0.371554, 0.039252, 0.000000
0.258056, -0.222085, 0.633425, 1.000000
0.433025, 0.546651, -0.458461, 0.000000
0.066890, 0.657391, -0.513058, 0.000000
-0.766938, -0.495809, 0.856419, 0.000000
0.442711, 0.221851, 0.060551, 1.000000
0.460465, 0.287470, -0.885410, 0.000000
0.222194, 0.552379, -0.538056, 1.000000
0.127567, -0.394828, -0.307145, 1.000000
-0.113961, -0.834016, -0.490839, 0.000000
0.886806, -0.247022, -0.071729, 0.000000
-0.122179, -0.474762, -0.827945, 0.000000
0.265589, 0.174225, -0.594873, 1.000000
-0.311411, -0.615830, -0.008834, 1.000000
-0.652783, 0.054805, -0.795480, 0.000000
-0.763543, 0.665511, -0.139596, 0.000000
-0.602452, 0.696998, -0.165242, 0.000000
-0.251904, -0.241734, -0.536541, 1.000000
-0.761136, -0.152956, 0.436576, 0.000000
0.251708, 0.504174, -0.737922, 0.000000
-0.670524, -0.432486, 0.356892, 0.000000
-0.776831, 0.153248, 0.560860, 0.000000
0.882998, -0.816607, -0.880415, 0.000000
-0.118864, -0.829931, 0.485196, 0.000000
0.649520, 0.379135, 0.328914, 0.000000
0.432996, 0.196431, 0.761673, 0.000000
0.580109, -0.242781, 0.665263, 0.000000
0.327898, 0.331621, 0.653033, 1.000000
0.797103, 0.636160, -0.390589, 0.000000
0.476161, -0.302753, -0.296787, 1.000000
-0.176931, -0.129589, -0.613676, 1.000000
0.032751, 0.475417, 0.747441, 0.000000
0.869485, 0.261789, 0.520495, 0.000000
-0.043635, -0.203631, 0.330786, 1.000000
-0.635205, 0.534982, 0.273848, 0.000000
-0.528629, -0.402062, 0.255700, 1.000000
0.154806, 0.403561, 0.069260, 1.000000
0.638727, -0.426412, 0.774953, 0.000000
0.842876, 0.715137, 0.539914, 0.000000
-0.336986, -0.181349, -0.495127, 1.000000
0.820544, 0.130948, 0.412969, 0.000000
0.197837, -0.180515, -0.798612, 0.000000
-0.597426, 0.025289, 0.325707, 1.000000
0.443262, -0.502893, -0.529145, 0.000000
-0.031796, 0.474177, 0.235552, 1.000000
-0.086775, -0.773225, 0.475562, 0.000000
-0.115420, 0.712971, -0.250548, 1.000000
-0.650200, 0.177639, -0.007871, 1.000000
-0.451874, -0.538255, -0.302385, 1.000000
-0.601237, -0.598887, 0.273178, 0.000000
-0.641605, -0.613656, 0.408184, 0.000000
0.646647, 0.423471, -0.752963, 0.000000
-0.445700, 0.220224, 0.019120, 1.000000
0.505993, 0.124055, 0.323732, 1.000000
-0.792289, 0.581681, 0.718557, 0.000000
0.525091, 0.420602, -0.093535, 1.000000
-0.839210, 0.338334, 0.190202, 0.000000
-0.098438, -0.595278, -0.808862, 0.000000
0.847973, -0.736175, 0.453945, 0.000000
0.202341, -0.809763, 0.355143, 0.000000
-0.345533, 0.839713, -0.780173, 0.000000
0.306904, -0.002714, -0.646546, 1.000000
-0.341426, -0.886194, -0.656691, 0.000000
-0.569278, -0.308418, -0.729593, 0.000000
-0.216262, 0.164394, -0.663427, 1.000000
0.744216, 0.092840, -0.285895, 1.000000
-0.302623, -0.567776, 0.550093, 0.000000
-0.864232, -0.738009, -0.106042, 0.000000
-0.332228, -0.756877, -0.582957, 0.000000
0.135028, -0.059724, 0.226770, 1.000000
0.087396, -0.673505, -0.737456, 0.000000
-0.566098, -0.251336, 0.435438, 1.000000
0.484339, 0.794070, 0.254873, 0.000000
0.457682, 0.004674, 0.635516, 1.000000
-0.347468, -0.744955, -0.257218, 0.000000
0.861782, 0.708857, -0.459706, 0.000000
0.248114, 0.177654, 0.531800, 1.000000
0.089274, -0.151483, -0.872770, 0.000000
0.825079, -0.091431, -0.761422, 0.000000
0.334598, -0.874119, -0.795688, 0.000000
-0.899299, -0.818980, 0.723483, 0.000000
-0.849797, 0.670741, 0.886774, 0.000000
-0.608726, -0.478141, 0.553529, 0.000000
0.854488, -0.712112, 0.577211, 0.000000
0.356640, -0.662648, 0.647903, 0.000000
0.476300, 0.570007, -0.156947, 1.000000
0.704677, 0.712750, -0.660254, 0.000000
0.808342, 0.466153, 0.571164, 0.000000
-0.082864, 0.327762, -0.246677, 1.000000
-0.639219, 0.830873, -0.349332, 0.000000
0.088208, -0.356919, -0.604158, 1.000000
-0.289693, 0.849948, -0.526537, 0.000000
0.166613, -0.697881, -0.376457, 1.000000
-0.148710, 0.676417, -0.757695, 0.000000
0.816873, 0.377406, -0.400028, 0.000000
0.051683, 0.697737, -0.784420, 0.000000
-0.749910, -0.386863, -0.724277, 0.000000
-0.679655, -0.176579, -0.587686, 0.000000
0.801395, -0.832970, 0.851332, 0.000000
0.247368, 0.472190, 0.538771, 1.000000
0.474190, 0.336077, -0.041528, 1.000000
0.579283, -0.756072, 0.836351, 0.000000
-0.519472, -0.565830, 0.260818, 1.000000
-0.869866, -0.535930, -0.610887, 0.000000
0.542321, -0.565480, 0.814310, 0.000000
0.436894, -0.443118, -0.608187, 0.000000
0.814548, 0.659765, -0.805634, 0.000000
-0.356065, -0.773641, -0.480580, 0.000000
-0.201845, -0.701639, 0.898290, 0.000000
0.492568, -0.250017, 0.773438, 0.000000
-0.132846, 0.631073, -0.392487, 1.000000
-0.053210, 0.515575, -0.132451, 1.000000
-0.301052, 0.420085, -0.086508, 1.000000
-0.619811, 0.324060, -0.034430, 1.000000
0.269549, 0.158868, 0.073035, 1.000000
0.745558, 0.780068, 0.023854, 0.000000
-0.198795, -0.807704, -0.412094, 0.000000
-0.899975, -0.170513, -0.697274, 0.000000
0.876015, 0.632359, 0.048434, 0.000000
-0.438915, -0.037802, 0.281444, 1.000000
0.072210, 0.382139, 0.034493, 1.000000
0.160957, 0.152887, 0.028227, 1.000000
-0.334958, -0.699220, 0.392953, 0.000000
0.870648, -0.331925, 0.824624, 0.000000
0.105438, 0.282982, 0.130335, 1.000000
-0.334618, 0.758755, -0.760538, 0.000000
0.002471, -0.837609, -0.460186, 0.000000
-0.611758, -0.653258, 0.479583, 0.000000
0.579847, 0.147220, 0.811564, 0.000000
0.744505, 0.055877, 0.011124, 1.000000
-0.878714, -0.118890, -0.745415, 0.000000
-0.313369, 0.527518, -0.132894, 1.000000
0.187006, 0.402697, -0.818348, 0.000000
-0.236125, -0.785858, -0.265761, 0.000000
0.724490, 0.133881, 0.386630, 0.000000
0.224042, -0.453241, 0.471695, 1.000000
0.238933, 0.522522, -0.062334, 1.000000
-0.767731, -0.436437, 0.528870, 0.000000
-0.864107, -0.796788, -0.866498, 0.000000
-0.196665, -0.070937, 0.719794, 1.000000
-0.316649, -0.662502, -0.640044, 0.000000
0.870969, -0.277672, 0.033813, 0.000000
-0.389243, -0.687073, -0.720938, 0.000000
0.467348, -0.208376, 0.438178, 1.000000
0.092311, 0.027407, -0.636813, 1.000000
-0.689167, -0.099499, 0.430667, 0.000000
0.345058, 0.055002, 0.837369, 0.000000
-0.875600, -0.133538, -0.099244, 0.000000
0.274161, 0.224731, 0.857206, 0.000000
-0.093717, 0.425248, -0.353632, 1.000000
-0.494871, 0.254360, -0.394140, 1.000000
0.148130, -0.884213, -0.531523, 0.000000
-0.637751, 0.369170, -0.852554, 0.000000
-0.245896, 0.005592, -0.137795, 1.000000
0.637949, 0.671836, 0.332848, 0.000000
0.018981, 0.723693, 0.328094, 1.000000
-0.540469, 0.200695, 0.227308, 1.000000
-0.457184, -0.082570, -0.898750, 0.000000
-0.773323, 0.369823, 0.371649, 0.000000
-0.399988, -0.810320, -0.449318, 0.000000
0.527594, -0.509375, -0.403629, 0.000000
-0.198443, -0.650121, -0.445014, 1.000000
0.898367, 0.237566, 0.738599, 0.000000
-0.254697, 0.327840, 0.429626, 1.000000
0.886865, 0.465112, -0.510821, 0.000000
0.703155, -0.299997, -0.018927, 1.000000
-0.197830, 0.570292, -0.380516, 1.000000
-0.346864, -0.435840, 0.066512, 1.000000
0.645190, -0.029840, -0.314168, 1.000000
0.883520, -0.042550, -0.518520, 0.000000
0.398871, -0.818385, 0.498253, 0.000000
-0.047752, 0.444231, 0.245105, 1.000000
0.243794, -0.062768, -0.514781, 1.000000
0.465075, 0.677297, -0.368414, 0.000000
0.775155, -0.085494, -0.718491, 0.000000
0.549465, -0.659486, 0.700182, 0.000000
-0.126258, -0.367414, -0.173425, 1.000000
0.326757, 0.640642, -0.697219, 0.000000
-0.843368, 0.817269, 0.827027, 0.000000
0.164442, 0.551051, 0.027703, 1.000000
-0.613479, -0.873895, 0.054754, 0.000000
-0.777833, -0.449703, -0.474213, 0.000000
-0.074373, 0.895194, -0.575176, 0.000000
0.134670, 0.341887, -0.682478, 1.000000
0.084432, 0.839222, -0.141154, 0.000000
0.250183, 0.137957, -0.267298, 1.000000
0.373794, -0.879427, -0.232483, 0.000000
0.190320, -0.567593, 0.312683, 1.000000
0.206969, 0.211562, 0.772563, 0.000000
0.349486, -0.567135, -0.891686, 0.000000
-0.689477, 0.563907, -0.141788, 0.000000
-0.571826, 0.138951, 0.031761, 1.000000
-0.184612, -0.831240, -0.573968, 0.000000
0.440750, 0.707538, 0.686424, 0.000000
0.727184, -0.414936, 0.547308, 0.000000
-0.284561, 0.217026, -0.619230, 1.000000
0.849345, 0.088034, -0.764656, 0.000000
-0.834804, -0.115907, 0.211822, 0.000000
-0.047697, 0.735834, 0.445371, 0.000000
0.587451, 0.459832, 0.040778, 1.000000
0.627240, 0.186006, -0.819362, 0.000000
0.189304, 0.576239, -0.827490, 0.000000
0.125160, -0.082985, -0.709645, 1.000000
0.175426, -0.359506, -0.790561, 0.000000
0.195894, -0.195675, -0.236715, 1.000000
0.891416, 0.735653, 0.737901, 0.000000
-0.480813, 0.257441, 0.669999, 0.000000
0.715761, 0.117698, 0.767113, 0.000000
-0.375777, 0.869578, 0.006416, 0.000000
0.046704, -0.683643, 0.110166, 1.000000
-0.499817, -0.418131, 0.807145, 0.000000
0.334391, 0.628205, 0.079849, 1.000000
-0.423079, -0.331343, 0.792384, 0.000000
0.852589, -0.654093, -0.772768, 0.000000
-0.085524, 0.873903, -0.881787, 0.000000
-0.156063, -0.620574, 0.854465, 0.000000
0.672446, 0.857383, 0.316607, 0.000000
0.281760, -0.601796, 0.838891, 0.000000
-0.677962, 0.492896, -0.323301, 0.000000
-0.169767, -0.417631, -0.597244, 1.000000
0.609231, -0.443352, -0.081007, 1.000000
0.110230, -0.226706, 0.201892, 1.000000
0.469717, -0.663378, 0.063338, 1.000000
0.085842, -0.864312, 0.762659, 0.000000
-0.270721, -0.249060, -0.384895, 1.000000
-0.702729, -0.034044, 0.498875, 0.000000
-0.721340, 0.211637, 0.470284, 0.000000
0.711387, 0.719543, 0.747181, 0.000000
0.422057, 0.025843, -0.168911, 1.000000
0.124276, -0.663643, -0.803086, 0.000000
-0.848202, 0.223153, 0.129889, 0.000000
-0.626181, -0.708606, -0.116326, 0.000000
0.799133, 0.185930, -0.881940, 0.000000
0.049093, 0.528300, -0.550275, 1.000000
-0.065051, 0.853470, -0.447828, 0.000000
0.151193, -0.130339, 0.240648, 1.000000
-0.345296, 0.441656, 0.638230, 0.000000
-0.269121, 0.633945, -0.349522, 1.000000
-0.187047, -0.172348, -0.422303, 1.000000
0.668196, 0.650291, -0.197827, 0.000000
-0.417723, -0.408871, -0.674381, 0.000000
-0.120569, -0.693492, 0.077115, 1.000000
-0.640148, -0.825336, -0.096076, 0.000000
-0.127830, 0.381482, -0.077129, 1.000000
-0.142620, -0.696853, -0.060941, 1.000000
0.239155, -0.376852, -0.713526, 0.000000
-0.768054, 0.831757, 0.466510, 0.000000
0.286139, 0.318401, 0.013064, 1.000000
0.259556, -0.783146, 0.752399, 0.000000
0.444969, 0.109717, 0.000357, 1.000000
-0.663798, 0.423707, 0.380710, 0.000000
-0.313155, 0.454522, 0.528560, 1.000000
-0.815137, 0.715209, 0.219026, 0.000000
-0.750059, -0.132662, 0.483221, 0.000000
-0.535747, 0.229953, -0.125996, 1.000000
0.083860, -0.318820, -0.817509, 0.000000
-0.040237, -0.784565, -0.599119, 0.000000
0.066203, -0.359019, -0.056326, 1.000000
0.025203, 0.270675, -0.585061, 1.000000
0.561721, 0.650452, 0.314449, 0.000000
0.162520, 0.554659, 0.678528, 0.000000
0.472792, -0.379688, 0.671669, 0.000000
-0.768335, -0.604389, 0.603752, 0.000000
0.257919, 0.472162, 0.646070, 0.000000
0.495832, 0.468090, 0.202313, 1.000000
-0.295237, -0.104199, 0.873158, 0.000000
0.210961, -0.176692, 0.484097, 1.000000
-0.665193, 0.381706, 0.165797, 1.000000
-0.332444, 0.505597, 0.658403, 0.000000
-0.500196, 0.242961, 0.246574, 1.000000
-0.413251, 0.055131, -0.508992, 1.000000
-0.627395, -0.350738, 0.202168, 1.000000
0.014226, -0.630897, 0.317009, 1.000000
-0.190739, -0.743194, 0.499890, 0.000000
-0.261975, 0.821349, 0.057220, 0.000000
-0.834996, 0.668755, -0.265809, 0.000000
-0.845241, 0.216269, 0.762149, 0.000000
0.552654, -0.593257, 0.483472, 0.000000
0.535816, 0.075245, 0.374226, 1.000000
-0.860051, -0.453950, -0.574472, 0.000000
-0.743451, 0.377072, -0.864517, 0.000000
0.899691, 0.129439, -0.786405, 0.000000
0.607674, 0.805552, -0.029857, 0.000000
-0.237252, 0.807351, 0.236864, 0.000000
0.820137, -0.288410, -0.837263, 0.000000
0.560585, 0.675356, -0.885439, 0.000000
0.661180, 0.781430, -0.683788, 0.000000
-0.575829, -0.639404, 0.002406, 0.000000
-0.606285, 0.792541, -0.267491, 0.000000
-0.340357, 0.844078, 0.291669, 0.000000
-0.228167, 0.897968, 0.639646, 0.000000
-0.297887, -0.852777, 0.751042, 0.000000
0.246289, -0.398259, -0.887734, 0.000000
0.155991, 0.207838, -0.058681, 1.000000
-0.057121, -0.113592, -0.725618, 1.000000
0.267002, 0.892355, -0.324952, 0.000000
-0.762830, -0.876750, 0.117844, 0.000000
0.154021, -0.521932, 0.742908, 0.000000
0.590146, 0.784524, 0.633131, 0.000000
0.605658, 0.830879, -0.228685, 0.000000
-0.144865, 0.190492, -0.221004, 1.000000
-0.487767, -0.663988, -0.151602, 0.000000
0.109765, -0.833467, -0.743871, 0.000000
0.804127, -0.028130, -0.159790, 0.000000
-0.301613, -0.415362, 0.538504, 1.000000
-0.361259, 0.028718, 0.542279, 1.000000
0.685410, -0.047500, 0.551461, 0.000000
0.395740, -0.519291, 0.273962, 1.000000
-0.509477, 0.307003, 0.510258, 1.000000
-0.562047, -0.153898, -0.718380, 0.000000
0.647083, 0.035202, -0.848668, 0.000000
0.548984, 0.064023, 0.490814, 1.000000
-0.498427, 0.017077, 0.269334, 1.000000
-0.161619, 0.165288, -0.886867, 0.000000
-0.738782, -0.355599, -0.320615, 0.000000
-0.737821, -0.700516, -0.849160, 0.000000
-0.719781, 0.083734, 0.292946, 1.000000
0.668444, -0.558491, 0.173589, 0.000000
0.260889, -0.002376, -0.111914, 1.000000
0.438172, 0.614804, -0.676894, 0.000000
-0.855907, 0.172173, -0.126805, 0.000000
0.441254, 0.412693, -0.894770, 0.000000
-0.486144, 0.853681, -0.477371, 0.000000
0.621128, 0.508759, 0.853352, 0.000000
0.247365, -0.077741, 0.533643, 1.000000
0.525106, 0.065196, -0.057556, 1.000000
0.859668, 0.865955, -0.330556, 0.000000
-0.605971, -0.354600, 0.729558, 0.000000
-0.603672, -0.049039, -0.694515, 0.000000
0.651435, 0.498975, -0.605755, 0.000000
0.411078, 0.404373, -0.469955, 1.000000
-0.829254, 0.096363, 0.641045, 0.000000
0.033464, 0.631545, -0.209855, 1.000000
-0.060015, 0.097109, -0.793620, 0.000000
-0.406497, -0.827682, 0.329874, 0.000000
-0.225083, 0.481322, 0.713365, 0.000000
-0.074812, 0.444338, 0.764233, 0.000000
-0.236546, -0.667391, 0.413299, 0.000000
0.489169, 0.204524, -0.371358, 1.000000
0.727284, 0.819073, 0.017955, 0.000000
0.855313, -0.578442, -0.012362, 0.000000
-0.267168, -0.135980, 0.008500, 1.000000
0.867557, -0.666657, -0.255967, 0.000000
-0.197585, -0.624818, -0.512350, 0.000000
0.884558, 0.107819, 0.876725, 0.000000
0.138657, -0.099545, -0.213223, 1.000000
0.085073, 0.780382, 0.421705, 0.000000
-0.189592, -0.146638, 0.751875, 1.000000
0.845268, 0.560314, 0.679863, 0.000000
-0.038432, -0.899105, 0.225439, 0.000000
0.831440, -0.830193, 0.089664, 0.000000
-0.754261, 0.868377, 0.329560, 0.000000
0.789831, 0.852990, 0.424847, 0.000000
0.107931, 0.355742, -0.120364, 1.000000
0.140054, -0.208358, 0.422058, 1.000000
0.808770, 0.671120, 0.655697, 0.000000
0.751254, -0.448799, 0.356895, 0.000000
-0.075851, -0.264052, 0.728234, 1.000000
-0.244074, -0.184054, -0.793313, 0.000000
